frameId,xa_above,ya_above,xb_above,yb_above,xc_above,yc_above,xd_above,yd_above,xa_side,ya_side,xb_side,yb_side,xc_side,yc_side,xd_side,yd_side, event,video,swimmerId;
1375,14.019565217391303,12.5,13.019565217391303,12.5,13.019565217391303,15.625,14.019565217391303,15.625,957,2040,963,1960,1032,1869,1026,1956,interpolated,left,4
1376,13.98086956521739,12.5,12.98086956521739,12.5,12.98086956521739,15.625,13.98086956521739,15.625,957,2037,963,1957,1032,1866,1026,1953,interpolated,left,4
1377,13.942173913043476,12.5,12.942173913043476,12.5,12.942173913043476,15.625,13.942173913043476,15.625,957,2034,963,1954,1032,1863,1026,1949,interpolated,left,4
1378,13.90347826086957,12.5,12.90347826086957,12.5,12.90347826086957,15.625,13.90347826086957,15.625,957,2031,964,1951,1032,1859,1027,1946,interpolated,left,4
1379,13.864782608695656,12.5,12.864782608695656,12.5,12.864782608695656,15.625,13.864782608695656,15.625,958,2028,964,1948,1032,1856,1027,1943,interpolated,left,4
1380,13.826086956521742,12.5,12.826086956521742,12.5,12.826086956521742,15.625,13.826086956521742,15.625,958,2024,964,1945,1033,1853,1027,1939,interpolated,left,4
1381,13.787391304347828,12.5,12.787391304347828,12.5,12.787391304347828,15.625,13.787391304347828,15.625,958,2021,964,1942,1033,1850,1027,1936,interpolated,left,4
1382,13.748695652173915,12.5,12.748695652173915,12.5,12.748695652173915,15.625,13.748695652173915,15.625,958,2018,964,1939,1033,1846,1027,1932,interpolated,left,4
1383,13.71,12.5,12.71,12.5,12.71,15.625,13.71,15.625,959,2015,965,1936,1033,1843,1028,1929,interpolated,left,4
1384,13.67142857142857,12.5,12.67142857142857,12.5,12.67142857142857,15.625,13.67142857142857,15.625,959,2012,965,1933,1034,1840,1028,1926,interpolated,left,4
1385,13.63285714285714,12.5,12.63285714285714,12.5,12.63285714285714,15.625,13.63285714285714,15.625,959,2009,965,1930,1034,1837,1028,1922,interpolated,left,4
1386,13.594285714285718,12.5,12.594285714285718,12.5,12.594285714285718,15.625,13.594285714285718,15.625,959,2006,965,1927,1034,1833,1028,1919,interpolated,left,4
1387,13.555714285714288,12.5,12.555714285714288,12.5,12.555714285714288,15.625,13.555714285714288,15.625,959,2003,966,1924,1034,1830,1029,1916,interpolated,left,4
1388,13.517142857142858,12.5,12.517142857142858,12.5,12.517142857142858,15.625,13.517142857142858,15.625,960,2000,966,1921,1034,1827,1029,1912,interpolated,left,4
1389,13.478571428571428,12.5,12.478571428571428,12.5,12.478571428571428,15.625,13.478571428571428,15.625,960,1996,966,1918,1035,1824,1029,1909,interpolated,left,4
1390,13.439999999999998,12.5,12.439999999999998,12.5,12.439999999999998,15.625,13.439999999999998,15.625,960,1993,966,1915,1035,1820,1029,1905,interpolated,left,4
1391,13.401428571428575,12.5,12.401428571428575,12.5,12.401428571428575,15.625,13.401428571428575,15.625,960,1990,967,1912,1035,1817,1029,1902,interpolated,left,4
1392,13.362857142857145,12.5,12.362857142857145,12.5,12.362857142857145,15.625,13.362857142857145,15.625,961,1987,967,1909,1035,1814,1030,1899,interpolated,left,4
1393,13.324285714285715,12.5,12.324285714285715,12.5,12.324285714285715,15.625,13.324285714285715,15.625,961,1984,967,1906,1035,1811,1030,1895,interpolated,left,4
1394,13.285714285714285,12.5,12.285714285714285,12.5,12.285714285714285,15.625,13.285714285714285,15.625,961,1981,967,1903,1036,1807,1030,1892,interpolated,left,4
1395,13.247142857142855,12.5,12.247142857142855,12.5,12.247142857142855,15.625,13.247142857142855,15.625,961,1978,967,1900,1036,1804,1030,1889,interpolated,left,4
1396,13.208571428571432,12.5,12.208571428571432,12.5,12.208571428571432,15.625,13.208571428571432,15.625,962,1975,968,1897,1036,1801,1031,1886,interpolated,left,4
1397,13.170000000000002,12.5,12.170000000000002,12.5,12.170000000000002,15.625,13.170000000000002,15.625,962,1972,968,1894,1036,1798,1031,1882,interpolated,left,4
1398,13.131428571428572,12.5,12.131428571428572,12.5,12.131428571428572,15.625,13.131428571428572,15.625,962,1969,968,1891,1037,1795,1031,1879,interpolated,left,4
1399,13.092857142857142,12.5,12.092857142857142,12.5,12.092857142857142,15.625,13.092857142857142,15.625,962,1966,968,1888,1037,1791,1031,1876,interpolated,left,4
1400,13.054285714285712,12.5,12.054285714285712,12.5,12.054285714285712,15.625,13.054285714285712,15.625,963,1963,969,1885,1037,1788,1031,1872,interpolated,left,4
1401,13.015714285714289,12.5,12.015714285714289,12.5,12.015714285714289,15.625,13.015714285714289,15.625,963,1960,969,1882,1037,1785,1032,1869,interpolated,left,4
1402,12.977142857142859,12.5,11.977142857142859,12.5,11.977142857142859,15.625,12.977142857142859,15.625,963,1957,969,1879,1037,1782,1032,1866,interpolated,left,4
1403,12.938571428571429,12.5,11.938571428571429,12.5,11.938571428571429,15.625,12.938571428571429,15.625,963,1954,969,1876,1038,1779,1032,1862,interpolated,left,4
1404,12.899999999999999,12.5,11.899999999999999,12.5,11.899999999999999,15.625,12.899999999999999,15.625,964,1951,970,1873,1038,1775,1032,1859,interpolated,left,4
1405,12.861428571428569,12.5,11.861428571428569,12.5,11.861428571428569,15.625,12.861428571428569,15.625,964,1948,970,1870,1038,1772,1032,1856,interpolated,left,4
1406,12.822857142857146,12.5,11.822857142857146,12.5,11.822857142857146,15.625,12.822857142857146,15.625,964,1945,970,1867,1038,1769,1033,1853,interpolated,left,4
1407,12.784285714285716,12.5,11.784285714285716,12.5,11.784285714285716,15.625,12.784285714285716,15.625,964,1941,970,1864,1038,1766,1033,1849,interpolated,left,4
1408,12.745714285714286,12.5,11.745714285714286,12.5,11.745714285714286,15.625,12.745714285714286,15.625,964,1938,970,1861,1039,1763,1033,1846,interpolated,left,4
1409,12.707142857142856,12.5,11.707142857142856,12.5,11.707142857142856,15.625,12.707142857142856,15.625,965,1935,971,1858,1039,1760,1033,1843,interpolated,left,4
1410,12.668571428571425,12.5,11.668571428571425,12.5,11.668571428571425,15.625,12.668571428571425,15.625,965,1932,971,1855,1039,1756,1034,1840,interpolated,left,4
1411,12.630000000000003,12.5,11.630000000000003,12.5,11.630000000000003,15.625,12.630000000000003,15.625,965,1929,971,1853,1039,1753,1034,1836,interpolated,left,4
1412,12.591428571428573,12.5,11.591428571428573,12.5,11.591428571428573,15.625,12.591428571428573,15.625,965,1926,971,1850,1040,1750,1034,1833,interpolated,left,4
1413,12.552857142857142,12.5,11.552857142857142,12.5,11.552857142857142,15.625,12.552857142857142,15.625,966,1923,972,1847,1040,1747,1034,1830,interpolated,left,4
1414,12.514285714285712,12.5,11.514285714285712,12.5,11.514285714285712,15.625,12.514285714285712,15.625,966,1920,972,1844,1040,1744,1034,1827,interpolated,left,4
1415,12.47571428571429,12.5,11.47571428571429,12.5,11.47571428571429,15.625,12.47571428571429,15.625,966,1917,972,1841,1040,1741,1035,1823,interpolated,left,4
1416,12.43714285714286,12.5,11.43714285714286,12.5,11.43714285714286,15.625,12.43714285714286,15.625,966,1914,972,1838,1040,1737,1035,1820,interpolated,left,4
1417,12.39857142857143,12.5,11.39857142857143,12.5,11.39857142857143,15.625,12.39857142857143,15.625,967,1911,973,1835,1041,1734,1035,1817,interpolated,left,4
1418,12.36,12.5,11.36,12.5,11.36,15.625,12.36,15.625,967,1908,973,1832,1041,1731,1035,1814,interpolated,left,4
1419,12.32142857142857,12.5,11.32142857142857,12.5,11.32142857142857,15.625,12.32142857142857,15.625,967,1905,973,1829,1041,1728,1036,1810,interpolated,left,4
1420,12.282857142857146,12.5,11.282857142857146,12.5,11.282857142857146,15.625,12.282857142857146,15.625,967,1902,973,1826,1041,1725,1036,1807,interpolated,left,4
1421,12.244285714285716,12.5,11.244285714285716,12.5,11.244285714285716,15.625,12.244285714285716,15.625,968,1899,973,1823,1041,1722,1036,1804,interpolated,left,4
1422,12.205714285714286,12.5,11.205714285714286,12.5,11.205714285714286,15.625,12.205714285714286,15.625,968,1897,974,1821,1042,1719,1036,1801,interpolated,left,4
1423,12.167142857142856,12.5,11.167142857142856,12.5,11.167142857142856,15.625,12.167142857142856,15.625,968,1894,974,1818,1042,1716,1036,1797,interpolated,left,4
1424,12.128571428571426,12.5,11.128571428571426,12.5,11.128571428571426,15.625,12.128571428571426,15.625,968,1891,974,1815,1042,1713,1037,1794,interpolated,left,4
1425,12.090000000000003,12.5,11.090000000000003,12.5,11.090000000000003,15.625,12.090000000000003,15.625,968,1888,974,1812,1042,1709,1037,1791,interpolated,left,4
1426,12.051428571428573,12.5,11.051428571428573,12.5,11.051428571428573,15.625,12.051428571428573,15.625,969,1885,975,1809,1042,1706,1037,1788,interpolated,left,4
1427,12.012857142857143,12.5,11.012857142857143,12.5,11.012857142857143,15.625,12.012857142857143,15.625,969,1882,975,1806,1043,1703,1037,1785,interpolated,left,4
1428,11.974285714285713,12.5,10.974285714285713,12.5,10.974285714285713,15.625,11.974285714285713,15.625,969,1879,975,1803,1043,1700,1037,1782,interpolated,left,4
1429,11.935714285714283,12.5,10.935714285714283,12.5,10.935714285714283,15.625,11.935714285714283,15.625,969,1876,975,1800,1043,1697,1038,1778,interpolated,left,4
1430,11.89714285714286,12.5,10.89714285714286,12.5,10.89714285714286,15.625,11.89714285714286,15.625,970,1873,975,1798,1043,1694,1038,1775,interpolated,left,4
1431,11.85857142857143,12.5,10.85857142857143,12.5,10.85857142857143,15.625,11.85857142857143,15.625,970,1870,976,1795,1043,1691,1038,1772,interpolated,left,4
1432,11.82,12.5,10.82,12.5,10.82,15.625,11.82,15.625,970,1867,976,1792,1044,1688,1038,1769,interpolated,left,4
1433,11.78142857142857,12.5,10.78142857142857,12.5,10.78142857142857,15.625,11.78142857142857,15.625,970,1864,976,1789,1044,1685,1038,1766,interpolated,left,4
1434,11.74285714285714,12.5,10.74285714285714,12.5,10.74285714285714,15.625,11.74285714285714,15.625,970,1861,976,1786,1044,1682,1039,1762,interpolated,left,4
1435,11.704285714285717,12.5,10.704285714285717,12.5,10.704285714285717,15.625,11.704285714285717,15.625,971,1858,977,1783,1044,1679,1039,1759,interpolated,left,4
1436,11.665714285714287,12.5,10.665714285714287,12.5,10.665714285714287,15.625,11.665714285714287,15.625,971,1855,977,1780,1044,1676,1039,1756,interpolated,left,4
1437,11.627142857142857,12.5,10.627142857142857,12.5,10.627142857142857,15.625,11.627142857142857,15.625,971,1852,977,1778,1045,1672,1039,1753,interpolated,left,4
1438,11.588571428571427,12.5,10.588571428571427,12.5,10.588571428571427,15.625,11.588571428571427,15.625,971,1849,977,1775,1045,1669,1040,1750,interpolated,left,4
1439,11.549999999999997,12.5,10.549999999999997,12.5,10.549999999999997,15.625,11.549999999999997,15.625,972,1846,977,1772,1045,1666,1040,1747,interpolated,left,4
1440,11.511428571428574,12.5,10.511428571428574,12.5,10.511428571428574,15.625,11.511428571428574,15.625,972,1844,978,1769,1045,1663,1040,1744,interpolated,left,4
1441,11.472857142857144,12.5,10.472857142857144,12.5,10.472857142857144,15.625,11.472857142857144,15.625,972,1841,978,1766,1045,1660,1040,1740,interpolated,left,4
1442,11.434285714285714,12.5,10.434285714285714,12.5,10.434285714285714,15.625,11.434285714285714,15.625,972,1838,978,1763,1046,1657,1040,1737,interpolated,left,4
1443,11.395714285714284,12.5,10.395714285714284,12.5,10.395714285714284,15.625,11.395714285714284,15.625,973,1835,978,1761,1046,1654,1041,1734,interpolated,left,4
1444,11.357142857142854,12.5,10.357142857142854,12.5,10.357142857142854,15.625,11.357142857142854,15.625,973,1832,979,1758,1046,1651,1041,1731,interpolated,left,4
1445,11.318571428571431,12.5,10.318571428571431,12.5,10.318571428571431,15.625,11.318571428571431,15.625,973,1829,979,1755,1046,1648,1041,1728,interpolated,left,4
1446,11.280000000000001,12.5,10.280000000000001,12.5,10.280000000000001,15.625,11.280000000000001,15.625,973,1826,979,1752,1046,1645,1041,1725,interpolated,left,4
1447,11.241428571428571,12.5,10.241428571428571,12.5,10.241428571428571,15.625,11.241428571428571,15.625,973,1823,979,1749,1047,1642,1041,1722,interpolated,left,4
1448,11.202857142857141,12.5,10.202857142857141,12.5,10.202857142857141,15.625,11.202857142857141,15.625,974,1820,979,1746,1047,1639,1042,1719,interpolated,left,4
1449,11.164285714285711,12.5,10.164285714285711,12.5,10.164285714285711,15.625,11.164285714285711,15.625,974,1817,980,1744,1047,1636,1042,1715,interpolated,left,4
1450,11.125714285714288,12.5,10.125714285714288,12.5,10.125714285714288,15.625,11.125714285714288,15.625,974,1815,980,1741,1047,1633,1042,1712,interpolated,left,4
1451,11.087142857142858,12.5,10.087142857142858,12.5,10.087142857142858,15.625,11.087142857142858,15.625,974,1812,980,1738,1047,1630,1042,1709,interpolated,left,4
1452,11.048571428571428,12.5,10.048571428571428,12.5,10.048571428571428,15.625,11.048571428571428,15.625,975,1809,980,1735,1048,1627,1042,1706,interpolated,left,4
1453,11.009999999999998,12.5,10.009999999999998,12.5,10.009999999999998,15.625,11.009999999999998,15.625,975,1806,981,1732,1048,1624,1043,1703,interpolated,left,4
1454,10.971428571428568,12.5,9.971428571428568,12.5,9.971428571428568,15.625,10.971428571428568,15.625,975,1803,981,1730,1048,1621,1043,1700,interpolated,left,4
1455,10.932857142857145,12.5,9.932857142857145,12.5,9.932857142857145,15.625,10.932857142857145,15.625,975,1800,981,1727,1048,1618,1043,1697,interpolated,left,4
1456,10.894285714285715,12.5,9.894285714285715,12.5,9.894285714285715,15.625,10.894285714285715,15.625,975,1797,981,1724,1048,1615,1043,1694,interpolated,left,4
1457,10.855714285714285,12.5,9.855714285714285,12.5,9.855714285714285,15.625,10.855714285714285,15.625,976,1794,981,1721,1049,1612,1043,1691,interpolated,left,4
1458,10.817142857142855,12.5,9.817142857142855,12.5,9.817142857142855,15.625,10.817142857142855,15.625,976,1792,982,1719,1049,1609,1044,1688,interpolated,left,4
1459,10.778571428571425,12.5,9.778571428571425,12.5,9.778571428571425,15.625,10.778571428571425,15.625,976,1789,982,1716,1049,1606,1044,1685,interpolated,left,4
1460,10.740000000000002,12.5,9.740000000000002,12.5,9.740000000000002,15.625,10.740000000000002,15.625,976,1786,982,1713,1049,1603,1044,1681,interpolated,left,4
1461,10.701428571428572,12.5,9.701428571428572,12.5,9.701428571428572,15.625,10.701428571428572,15.625,977,1783,982,1710,1049,1600,1044,1678,interpolated,left,4
1462,10.662857142857142,12.5,9.662857142857142,12.5,9.662857142857142,15.625,10.662857142857142,15.625,977,1780,982,1707,1050,1597,1044,1675,interpolated,left,4
1463,10.624285714285712,12.5,9.624285714285712,12.5,9.624285714285712,15.625,10.624285714285712,15.625,977,1777,983,1705,1050,1594,1045,1672,interpolated,left,4
1464,10.585714285714289,12.5,9.585714285714289,12.5,9.585714285714289,15.625,10.585714285714289,15.625,977,1775,983,1702,1050,1591,1045,1669,interpolated,left,4
1465,10.547142857142859,12.5,9.547142857142859,12.5,9.547142857142859,15.625,10.547142857142859,15.625,977,1772,983,1699,1050,1588,1045,1666,interpolated,left,4
1466,10.508571428571429,12.5,9.508571428571429,12.5,9.508571428571429,15.625,10.508571428571429,15.625,978,1769,983,1696,1050,1585,1045,1663,interpolated,left,4
1467,10.469999999999999,12.5,9.469999999999999,12.5,9.469999999999999,15.625,10.469999999999999,15.625,978,1766,984,1694,1051,1582,1045,1660,interpolated,left,4
1468,10.431428571428569,12.5,9.431428571428569,12.5,9.431428571428569,15.625,10.431428571428569,15.625,978,1763,984,1691,1051,1579,1046,1657,interpolated,left,4
1469,10.392857142857146,12.5,9.392857142857146,12.5,9.392857142857146,15.625,10.392857142857146,15.625,978,1760,984,1688,1051,1577,1046,1654,interpolated,left,4
1470,10.354285714285716,12.5,9.354285714285716,12.5,9.354285714285716,15.625,10.354285714285716,15.625,979,1758,984,1685,1051,1574,1046,1651,interpolated,left,4
1471,10.315714285714286,12.5,9.315714285714286,12.5,9.315714285714286,15.625,10.315714285714286,15.625,979,1755,984,1683,1051,1571,1046,1648,interpolated,left,4
1472,10.277142857142856,12.5,9.277142857142856,12.5,9.277142857142856,15.625,10.277142857142856,15.625,979,1752,985,1680,1052,1568,1046,1645,interpolated,left,4
1473,10.238571428571426,12.5,9.238571428571426,12.5,9.238571428571426,15.625,10.238571428571426,15.625,979,1749,985,1677,1052,1565,1047,1642,interpolated,left,4
1474,10.200000000000003,12.5,9.200000000000003,12.5,9.200000000000003,15.625,10.200000000000003,15.625,979,1746,985,1674,1052,1562,1047,1639,interpolated,left,4
1475,10.161428571428573,12.5,9.161428571428573,12.5,9.161428571428573,15.625,10.161428571428573,15.625,980,1743,985,1672,1052,1559,1047,1636,interpolated,left,4
1476,10.122857142857143,12.5,9.122857142857143,12.5,9.122857142857143,15.625,10.122857142857143,15.625,980,1741,985,1669,1052,1556,1047,1633,interpolated,left,4
1477,10.084285714285713,12.5,9.084285714285713,12.5,9.084285714285713,15.625,10.084285714285713,15.625,980,1738,986,1666,1053,1553,1047,1630,interpolated,left,4
1478,10.045714285714283,12.5,9.045714285714283,12.5,9.045714285714283,15.625,10.045714285714283,15.625,980,1735,986,1664,1053,1550,1048,1627,interpolated,left,4
1479,10.00714285714286,12.5,9.00714285714286,12.5,9.00714285714286,15.625,10.00714285714286,15.625,981,1732,986,1661,1053,1547,1048,1624,interpolated,left,4
1480,9.96857142857143,12.5,8.96857142857143,12.5,8.96857142857143,15.625,9.96857142857143,15.625,981,1729,986,1658,1053,1544,1048,1621,interpolated,left,4
1481,9.93,12.5,8.93,12.5,8.93,15.625,9.93,15.625,981,1727,987,1655,1053,1541,1048,1618,interpolated,left,4
1482,9.891276595744678,12.5,8.891276595744678,12.5,8.891276595744678,15.625,9.891276595744678,15.625,981,1724,987,1653,1054,1539,1048,1615,interpolated,left,4
1483,9.852553191489363,12.5,8.852553191489363,12.5,8.852553191489363,15.625,9.852553191489363,15.625,981,1721,987,1650,1054,1536,1049,1612,interpolated,left,4
1484,9.813829787234042,12.5,8.813829787234042,12.5,8.813829787234042,15.625,9.813829787234042,15.625,982,1718,987,1647,1054,1533,1049,1609,interpolated,left,4
1485,9.77510638297872,12.5,8.77510638297872,12.5,8.77510638297872,15.625,9.77510638297872,15.625,982,1716,987,1645,1054,1530,1049,1606,interpolated,left,4
1486,9.736382978723405,12.5,8.736382978723405,12.5,8.736382978723405,15.625,9.736382978723405,15.625,982,1713,988,1642,1054,1527,1049,1603,interpolated,left,4
1487,9.697659574468084,12.5,8.697659574468084,12.5,8.697659574468084,15.625,9.697659574468084,15.625,982,1710,988,1639,1055,1524,1049,1600,interpolated,left,4
1488,9.658936170212769,12.5,8.658936170212769,12.5,8.658936170212769,15.625,9.658936170212769,15.625,982,1707,988,1636,1055,1521,1050,1597,interpolated,left,4
1489,9.620212765957447,12.5,8.620212765957447,12.5,8.620212765957447,15.625,9.620212765957447,15.625,983,1704,988,1634,1055,1518,1050,1594,interpolated,left,4
1490,9.581489361702126,12.5,8.581489361702126,12.5,8.581489361702126,15.625,9.581489361702126,15.625,983,1702,988,1631,1055,1515,1050,1591,interpolated,left,4
1491,9.54276595744681,12.5,8.54276595744681,12.5,8.54276595744681,15.625,9.54276595744681,15.625,983,1699,989,1628,1055,1512,1050,1588,interpolated,left,4
1492,9.50404255319149,12.5,8.50404255319149,12.5,8.50404255319149,15.625,9.50404255319149,15.625,983,1696,989,1626,1055,1510,1050,1585,interpolated,left,4
1493,9.465319148936167,12.5,8.465319148936167,12.5,8.465319148936167,15.625,9.465319148936167,15.625,984,1693,989,1623,1056,1507,1051,1582,interpolated,left,4
1494,9.426595744680853,12.5,8.426595744680853,12.5,8.426595744680853,15.625,9.426595744680853,15.625,984,1691,989,1620,1056,1504,1051,1579,interpolated,left,4
1495,9.387872340425531,12.5,8.387872340425531,12.5,8.387872340425531,15.625,9.387872340425531,15.625,984,1688,989,1618,1056,1501,1051,1576,interpolated,left,4
1496,9.34914893617021,12.5,8.34914893617021,12.5,8.34914893617021,15.625,9.34914893617021,15.625,984,1685,990,1615,1056,1498,1051,1573,interpolated,left,4
1497,9.310425531914895,12.5,8.310425531914895,12.5,8.310425531914895,15.625,9.310425531914895,15.625,984,1682,990,1612,1056,1495,1051,1570,interpolated,left,4
1498,9.271702127659573,12.5,8.271702127659573,12.5,8.271702127659573,15.625,9.271702127659573,15.625,985,1680,990,1610,1057,1492,1052,1567,interpolated,left,4
1499,9.232978723404258,12.5,8.232978723404258,12.5,8.232978723404258,15.625,9.232978723404258,15.625,985,1677,990,1607,1057,1490,1052,1564,interpolated,left,4
1500,9.194255319148937,12.5,8.194255319148937,12.5,8.194255319148937,15.625,9.194255319148937,15.625,985,1674,991,1604,1057,1487,1052,1561,interpolated,left,4
1501,9.155531914893615,12.5,8.155531914893615,12.5,8.155531914893615,15.625,9.155531914893615,15.625,985,1671,991,1602,1057,1484,1052,1558,interpolated,left,4
1502,9.1168085106383,12.5,8.1168085106383,12.5,8.1168085106383,15.625,9.1168085106383,15.625,985,1669,991,1599,1057,1481,1052,1556,interpolated,left,4
1503,9.078085106382979,12.5,8.078085106382979,12.5,8.078085106382979,15.625,9.078085106382979,15.625,986,1666,991,1596,1058,1478,1053,1553,interpolated,left,4
1504,9.039361702127657,12.5,8.039361702127657,12.5,8.039361702127657,15.625,9.039361702127657,15.625,986,1663,991,1594,1058,1475,1053,1550,interpolated,left,4
1505,9.000638297872342,12.5,8.000638297872342,12.5,8.000638297872342,15.625,9.000638297872342,15.625,986,1660,992,1591,1058,1472,1053,1547,interpolated,left,4
1506,8.96191489361702,12.5,7.9619148936170205,12.5,7.9619148936170205,15.625,8.96191489361702,15.625,986,1658,992,1588,1058,1470,1053,1544,interpolated,left,4
1507,8.923191489361699,12.5,7.923191489361699,12.5,7.923191489361699,15.625,8.923191489361699,15.625,987,1655,992,1586,1058,1467,1053,1541,interpolated,left,4
1508,8.884468085106384,12.5,7.884468085106384,12.5,7.884468085106384,15.625,8.884468085106384,15.625,987,1652,992,1583,1058,1464,1054,1538,interpolated,left,4
1509,8.845744680851062,12.5,7.8457446808510625,12.5,7.8457446808510625,15.625,8.845744680851062,15.625,987,1649,992,1580,1059,1461,1054,1535,interpolated,left,4
1510,8.80702127659574,12.5,7.807021276595741,12.5,7.807021276595741,15.625,8.80702127659574,15.625,987,1647,993,1578,1059,1458,1054,1532,interpolated,left,4
1511,8.768297872340426,12.5,7.768297872340426,12.5,7.768297872340426,15.625,8.768297872340426,15.625,987,1644,993,1575,1059,1456,1054,1529,interpolated,left,4
1512,8.729574468085104,12.5,7.729574468085104,12.5,7.729574468085104,15.625,8.729574468085104,15.625,988,1641,993,1572,1059,1453,1054,1526,interpolated,left,4
1513,8.69085106382979,12.5,7.69085106382979,12.5,7.69085106382979,15.625,8.69085106382979,15.625,988,1639,993,1570,1059,1450,1055,1524,interpolated,left,4
1514,8.652127659574468,12.5,7.652127659574468,12.5,7.652127659574468,15.625,8.652127659574468,15.625,988,1636,993,1567,1060,1447,1055,1521,interpolated,left,4
1515,8.613404255319146,12.5,7.613404255319146,12.5,7.613404255319146,15.625,8.613404255319146,15.625,988,1633,994,1564,1060,1444,1055,1518,interpolated,left,4
1516,8.574680851063832,12.5,7.574680851063832,12.5,7.574680851063832,15.625,8.574680851063832,15.625,988,1631,994,1562,1060,1441,1055,1515,interpolated,left,4
1517,8.53595744680851,12.5,7.53595744680851,12.5,7.53595744680851,15.625,8.53595744680851,15.625,989,1628,994,1559,1060,1439,1055,1512,interpolated,left,4
1518,8.497234042553188,12.5,7.497234042553188,12.5,7.497234042553188,15.625,8.497234042553188,15.625,989,1625,994,1557,1060,1436,1055,1509,interpolated,left,4
1519,8.458510638297874,12.5,7.458510638297874,12.5,7.458510638297874,15.625,8.458510638297874,15.625,989,1622,994,1554,1061,1433,1056,1506,interpolated,left,4
1520,8.419787234042552,12.5,7.419787234042552,12.5,7.419787234042552,15.625,8.419787234042552,15.625,989,1620,995,1551,1061,1430,1056,1503,interpolated,left,4
1521,8.38106382978723,12.5,7.38106382978723,12.5,7.38106382978723,15.625,8.38106382978723,15.625,989,1617,995,1549,1061,1428,1056,1500,interpolated,left,4
1522,8.342340425531916,12.5,7.342340425531916,12.5,7.342340425531916,15.625,8.342340425531916,15.625,990,1614,995,1546,1061,1425,1056,1498,interpolated,left,4
1523,8.303617021276594,12.5,7.303617021276594,12.5,7.303617021276594,15.625,8.303617021276594,15.625,990,1612,995,1544,1061,1422,1056,1495,interpolated,left,4
1524,8.26489361702128,12.5,7.264893617021279,12.5,7.264893617021279,15.625,8.26489361702128,15.625,990,1609,995,1541,1061,1419,1057,1492,interpolated,left,4
1525,8.226170212765958,12.5,7.2261702127659575,12.5,7.2261702127659575,15.625,8.226170212765958,15.625,990,1606,996,1538,1062,1416,1057,1489,interpolated,left,4
1526,8.187446808510636,12.5,7.187446808510636,12.5,7.187446808510636,15.625,8.187446808510636,15.625,991,1604,996,1536,1062,1414,1057,1486,interpolated,left,4
1527,8.148723404255321,12.5,7.148723404255321,12.5,7.148723404255321,15.625,8.148723404255321,15.625,991,1601,996,1533,1062,1411,1057,1483,interpolated,left,4
1528,8.11,12.5,7.109999999999999,12.5,7.109999999999999,15.625,8.11,15.625,991,1598,996,1531,1062,1408,1057,1480,interpolated,left,4
1529,8.071224489795917,12.5,7.071224489795917,12.5,7.071224489795917,15.625,8.071224489795917,15.625,991,1596,996,1528,1062,1405,1058,1478,interpolated,left,4
1530,8.032448979591834,12.5,7.032448979591834,12.5,7.032448979591834,15.625,8.032448979591834,15.625,991,1593,997,1525,1063,1403,1058,1475,interpolated,left,4
1531,7.993673469387751,12.5,6.993673469387751,12.5,6.993673469387751,15.625,7.993673469387751,15.625,992,1590,997,1523,1063,1400,1058,1472,interpolated,left,4
1532,7.9548979591836755,12.5,6.9548979591836755,12.5,6.9548979591836755,15.625,7.9548979591836755,15.625,992,1588,997,1520,1063,1397,1058,1469,interpolated,left,4
1533,7.916122448979593,12.5,6.916122448979593,12.5,6.916122448979593,15.625,7.916122448979593,15.625,992,1585,997,1518,1063,1394,1058,1466,interpolated,left,4
1534,7.87734693877551,12.5,6.87734693877551,12.5,6.87734693877551,15.625,7.87734693877551,15.625,992,1582,997,1515,1063,1392,1059,1463,interpolated,left,4
1535,7.838571428571427,12.5,6.838571428571427,12.5,6.838571428571427,15.625,7.838571428571427,15.625,992,1580,998,1512,1063,1389,1059,1461,interpolated,left,4
1536,7.799795918367344,12.5,6.799795918367344,12.5,6.799795918367344,15.625,7.799795918367344,15.625,993,1577,998,1510,1064,1386,1059,1458,interpolated,left,4
1537,7.761020408163262,12.5,6.761020408163262,12.5,6.761020408163262,15.625,7.761020408163262,15.625,993,1575,998,1507,1064,1383,1059,1455,interpolated,left,4
1538,7.722244897959186,12.5,6.722244897959186,12.5,6.722244897959186,15.625,7.722244897959186,15.625,993,1572,998,1505,1064,1381,1059,1452,interpolated,left,4
1539,7.683469387755103,12.5,6.683469387755103,12.5,6.683469387755103,15.625,7.683469387755103,15.625,993,1569,998,1502,1064,1378,1059,1449,interpolated,left,4
1540,7.6446938775510205,12.5,6.6446938775510205,12.5,6.6446938775510205,15.625,7.6446938775510205,15.625,993,1567,999,1500,1064,1375,1060,1447,interpolated,left,4
1541,7.605918367346938,12.5,6.605918367346938,12.5,6.605918367346938,15.625,7.605918367346938,15.625,994,1564,999,1497,1065,1372,1060,1444,interpolated,left,4
1542,7.567142857142855,12.5,6.567142857142855,12.5,6.567142857142855,15.625,7.567142857142855,15.625,994,1561,999,1494,1065,1370,1060,1441,interpolated,left,4
1543,7.528367346938772,12.5,6.528367346938772,12.5,6.528367346938772,15.625,7.528367346938772,15.625,994,1559,999,1492,1065,1367,1060,1438,interpolated,left,4
1544,7.4895918367346965,12.5,6.4895918367346965,12.5,6.4895918367346965,15.625,7.4895918367346965,15.625,994,1556,999,1489,1065,1364,1060,1435,interpolated,left,4
